plot,name,seeded
L4_03,Prunella vulgaris,3.3
L4_03,Rhinanthus minor,5
L4_03,Sanguisorba minor,3.3
L4_03,Sanguisorba officinalis,3.3
L4_03,Veronica chamaedrys,3.3
L4_03,Vicia cracca,1.7
L4_04,Achillea millefolium,3.3
L4_04,Agrostis capillaris,8.6
L4_04,Anthoxanthum odoratum,8.6
L4_04,Arrhenatherum elatius,8.6
L4_04,Briza media,8.6
L4_04,Centaurea jacea,3.3
L4_04,Centaurea scabiosa,3.3
L4_04,Dactylis glomerata,8.6
L4_04,Geranium pratense,3.3
L4_04,Knautia arvensis,3.3
L4_04,Medicago lupulina,1.7
L4_04,Origanum vulgare,3.3
L4_04,Phleum pratense,8.6
L4_04,Poa compressa,8.6
L4_04,Ranunculus acris,3.3
L4_04,Rhinanthus alectorolophus,5
L4_04,Salvia pratensis,3.3
L4_04,Tragopogon pratensis,3.3
L4_04,Trifolium pratense,1.7
L4_04,Vicia cracca,1.7
L4_05,Agrimonia eupatoria,3.3
L4_05,Anthoxanthum odoratum,8.6
L4_05,Anthyllis vulneraria,1.7
L4_05,Arabis hirsuta,3.3
L4_05,Brachypodium pinnatum,8.6
L4_05,Bromus erectus,8.6
L4_05,Campanula rotundifolia,3.3
L4_05,Carex flacca,8.6
L4_05,Festuca ovina,8.6
L4_05,Festuca pratensis,8.6
L4_05,Hippocrepis comosa,1.7
L4_05,Inula salicina,3.3
L4_05,Koeleria pyramidata,8.6
L4_05,Onobrychis viciifolia,1.7
L4_05,Plantago media,6.6
L4_05,Prunella grandiflora,3.3
L4_05,Ranunculus bulbosus,3.3
L4_05,Rhinanthus alectorolophus,5
L4_05,Sedum acre,3.3
L4_05,Thymus praecox,3.3
L4_06,Alopecurus pratensis,8.6
L4_06,Arrhenatherum elatius,8.6
L4_06,Briza media,8.6
L4_06,Cichorium intybus,3.3
L4_06,Crepis biennis,3.3
L4_06,Festuca pratensis,8.6
L4_06,Festuca rubra,8.6
L4_06,Holcus lanatus,8.6
L4_06,Lathyrus pratensis,1.7
L4_06,Lotus corniculatus,1.7
L4_06,Origanum vulgare,3.3
L4_06,Pimpinella major,3.3
L4_06,Poa pratensis,8.6
L4_06,Rhinanthus minor,5
L4_06,Rumex acetosa,3.3
L4_06,Salvia pratensis,3.3
L4_06,Sanguisorba minor,3.3
L4_06,Silene latifolia ssp alba,3.3
L4_06,Trifolium pratense,1.7
L4_06,Verbascum lychnitis,3.3
L4_07,Agrostis capillaris,8.6
L4_07,Anthyllis vulneraria,1.7
L4_07,Brachypodium pinnatum,8.6
L4_07,Bromus erectus,8.6
L4_07,Buphthalmum salicifolium,3.3
L4_07,Campanula rotundifolia,3.3
L4_07,Carlina vulgaris,3.3
L4_07,Festuca rubra,8.6
L4_07,Helianthemum nummularium,3.3
L4_07,Hippocrepis comosa,1.7
L4_07,Hypochaeris radicata,3.3
L4_07,Koeleria pyramidata,8.6
L4_07,Leucanthemum vulgare,3.3
L4_07,Onobrychis viciifolia,1.7
L4_07,Origanum vulgare,3.3
L4_07,Phleum pratense,8.6
L4_07,Poa angustifolia,8.6
L4_07,Potentilla recta,3.3
L4_07,Rhinanthus alectorolophus,5
L4_07,Sedum acre,3.3
L4_08,Agrostis capillaris,8.6
L4_08,Alopecurus pratensis,8.6
L4_08,Arrhenatherum elatius,8.6
L4_08,Briza media,8.6
L4_08,Campanula glomerata,3.3
L4_08,Campanula rapunculoides,3.3
L4_08,Cichorium intybus,3.3
L4_08,Cynosurus cristatus,8.6
L4_08,Galium mollugo,3.3
L4_08,Holcus lanatus,8.6
L4_08,Hypochaeris radicata,3.3
L4_08,Lathyrus pratensis,1.7
L4_08,Lotus corniculatus,1.7
L4_08,Pastinaca sativa,3.3
L4_08,Plantago lanceolata,3.3
L4_08,Ranunculus bulbosus,3.3
L4_08,Rhinanthus minor,5
L4_08,Sanguisorba officinalis,3.3
L4_08,Trisetum flavescens,8.6
L4_08,Vicia cracca,1.7
L4_09,Agrostis capillaris,8.6
L4_09,Ajuga reptans,3.3
L4_09,Anthoxanthum odoratum,8.6
L4_09,Arrhenatherum elatius,8.6
L4_09,Briza media,8.6
L4_09,Cerastium fontanum ssp vulgare,3.3
L4_09,Crepis biennis,3.3
L4_09,Daucus carota,3.3
L4_09,Festuca pratensis,8.6
L4_09,Geranium pratense,3.3
L4_09,Knautia arvensis,3.3
L4_09,Lathyrus pratensis,1.7
L4_09,Lotus corniculatus,1.7
L4_09,Poa pratensis,8.6
L4_09,Ranunculus bulbosus,3.3
L4_09,Rhinanthus alectorolophus,5
L4_09,Silene flos-cuculi,3.3
L4_09,Trifolium pratense,1.7
L4_09,Trisetum flavescens,8.6
L4_09,Veronica chamaedrys,3.3
L4_10,Agrimonia eupatoria,3.3
L4_10,Agrostis capillaris,8.6
L4_10,Anthoxanthum odoratum,8.6
L4_10,Briza media,8.6
L4_10,Bromus erectus,8.6
L4_10,Carex flacca,8.6
L4_10,Clinopodium vulgare,3.3
L4_10,Echium vulgare,3.3
L4_10,Festuca pratensis,8.6
L4_10,Galium verum,3.3
L4_10,Hypochaeris radicata,3.3
L4_10,Inula salicina,3.3
L4_10,Leucanthemum vulgare,3.3
L4_10,Lotus corniculatus,1.7
L4_10,Onobrychis viciifolia,1.7
L4_10,Phleum pratense,8.6
L4_10,Rhinanthus minor,5
L4_10,Sedum acre,3.3
L4_10,Silene vulgaris,3.3
L4_10,Trifolium montanum,1.7
L4_11,Agrostis capillaris,8.6
L4_11,Arabis hirsuta,3.3
L4_11,Bromus erectus,8.6
L4_11,Carex flacca,8.6
L4_11,Centaurea scabiosa,3.3
L4_11,Echium vulgare,3.3
L4_11,Festuca pratensis,8.6
L4_11,Festuca rubra,8.6
L4_11,Galium verum,3.3
L4_11,Hippocrepis comosa,1.7
L4_11,Hypericum perforatum,3.3
L4_11,Inula salicina,3.3
L4_11,Koeleria pyramidata,8.6
L4_11,Lotus corniculatus,1.7
L4_11,Medicago lupulina,1.7
L4_11,Peucedanum oreoselinum,3.3
L4_11,Phleum pratense,8.6
L4_11,Pimpinella saxifraga,3.3
L4_11,Plantago media,6.6
L4_11,Rhinanthus alectorolophus,5
L4_12,Agrostis capillaris,8.6
L4_12,Anthoxanthum odoratum,8.6
L4_12,Arrhenatherum elatius,8.6
L4_12,Briza media,8.6
L4_12,Campanula glomerata,3.3
L4_12,Cerastium fontanum ssp vulgare,3.3
L4_12,Daucus carota,3.3
L4_12,Festuca pratensis,8.6
L4_12,Lotus corniculatus,1.7
L4_12,Medicago lupulina,1.7
L4_12,Plantago lanceolata,3.3
L4_12,Poa pratensis,8.6
L4_12,Ranunculus bulbosus,3.3
L4_12,Rhinanthus alectorolophus,5
L4_12,Sanguisorba officinalis,3.3
L4_12,Silaum silaus,3.3
L4_12,Silene latifolia ssp alba,3.3
L4_12,Tragopogon pratensis,3.3
L4_12,Trisetum flavescens,8.6
L4_12,Vicia cracca,1.7
L4_13,Achillea millefolium,3.3
L4_13,Ajuga reptans,3.3
L4_13,Anthoxanthum odoratum,8.6
L4_13,Arrhenatherum elatius,8.6
L4_13,Campanula glomerata,3.3
L4_13,Campanula rapunculoides,3.3
L4_13,Cichorium intybus,3.3
L4_13,Cirsium oleraceum,3.3
L4_13,Cynosurus cristatus,8.6
L4_13,Dactylis glomerata,8.6
L4_13,Festuca pratensis,8.6
L4_13,Festuca rubra,8.6
L4_13,Holcus lanatus,8.6
L4_13,Lathyrus pratensis,1.7
L4_13,Medicago lupulina,1.7
L4_13,Ranunculus acris,3.3
L4_13,Rhinanthus alectorolophus,5
L4_13,Salvia pratensis,3.3
L4_13,Sanguisorba minor,3.3
L4_13,Vicia cracca,1.7
L4_14,Anthericum ramosum,3.3
L4_14,Anthyllis vulneraria,1.7
L4_14,Brachypodium pinnatum,8.6
L4_14,Briza media,8.6
L4_14,Bromus erectus,8.6
L4_14,Campanula glomerata,3.3
L4_14,Carex flacca,8.6
L4_14,Centaurea stoebe,3.3
L4_14,Helianthemum nummularium,3.3
L4_14,Helictotrichon pubescens,8.6
L4_14,Knautia arvensis,3.3
L4_14,Koeleria pyramidata,8.6
L4_14,Leucanthemum vulgare,3.3
L4_14,Lotus corniculatus,1.7
L4_14,Poa angustifolia,8.6
L4_14,Potentilla recta,3.3
L4_14,Rhinanthus minor,5
L4_14,Sedum acre,3.3
L4_14,Silene vulgaris,3.3
L4_14,Trifolium montanum,1.7
L4_15,Achillea millefolium,3.3
L4_15,Anthericum ramosum,3.3
L4_15,Anthoxanthum odoratum,8.6
L4_15,Asperula cynanchica,3.3
L4_15,Bromus erectus,8.6
L4_15,Buphthalmum salicifolium,3.3
L4_15,Carlina vulgaris,3.3
L4_15,Centaurea stoebe,3.3
L4_15,Dianthus carthusianorum,3.3
L4_15,Festuca ovina,8.6
L4_15,Festuca pratensis,8.6
L4_15,Helictotrichon pubescens,8.6
L4_15,Koeleria pyramidata,8.6
L4_15,Medicago falcata,1.7
L4_15,Medicago lupulina,1.7
L4_15,Onobrychis viciifolia,1.7
L4_15,Poa angustifolia,8.6
L4_15,Potentilla recta,3.3
L4_15,Prunella grandiflora,3.3
L4_15,Rhinanthus minor,5
L4_16,Achillea millefolium,3.3
L4_16,Alopecurus pratensis,8.6
L4_16,Anthoxanthum odoratum,8.6
L4_16,Arrhenatherum elatius,8.6
L4_16,Campanula patula,3.3
L4_16,Centaurea jacea,3.3
L4_16,Cerastium fontanum ssp vulgare,3.3
L4_16,Cynosurus cristatus,8.6
L4_16,Daucus carota,3.3
L4_16,Festuca rubra,8.6
L4_16,Holcus lanatus,8.6
L4_16,Lathyrus pratensis,1.7
L4_16,Lotus corniculatus,1.7
L4_16,Rhinanthus minor,5
L4_16,Salvia pratensis,3.3
L4_16,Sanguisorba minor,3.3
L4_16,Silaum silaus,3.3
L4_16,Silene flos-cuculi,3.3
L4_16,Trifolium pratense,1.7
L4_16,Trisetum flavescens,8.6
L4_17,Agrostis capillaris,8.6
L4_17,Ajuga reptans,3.3
L4_17,Arrhenatherum elatius,8.6
L4_17,Briza media,8.6
L4_17,Campanula patula,3.3
L4_17,Centaurea scabiosa,3.3
L4_17,Crepis biennis,3.3
L4_17,Cynosurus cristatus,8.6
L4_17,Dactylis glomerata,8.6
L4_17,Daucus carota,3.3
L4_17,Festuca rubra,8.6
L4_17,Lathyrus pratensis,1.7
L4_17,Medicago lupulina,1.7
L4_17,Origanum vulgare,3.3
L4_17,Phleum pratense,8.6
L4_17,Prunella vulgaris,3.3
L4_17,Rhinanthus alectorolophus,5
L4_17,Silene latifolia ssp alba,3.3
L4_17,Trifolium pratense,1.7
L4_17,Verbascum lychnitis,3.3
L4_18,Agrostis capillaris,8.6
L4_18,Anthoxanthum odoratum,8.6
L4_18,Arrhenatherum elatius,8.6
L4_18,Campanula patula,3.3
L4_18,Crepis biennis,3.3
L4_18,Galium mollugo,3.3
L4_18,Holcus lanatus,8.6
L4_18,Hypochaeris radicata,3.3
L4_18,Lotus corniculatus,1.7
L4_18,Medicago lupulina,1.7
L4_18,Pastinaca sativa,3.3
L4_18,Phleum pratense,8.6
L4_18,Poa compressa,8.6
L4_18,Prunella vulgaris,3.3
L4_18,Rhinanthus alectorolophus,5
L4_18,Sanguisorba officinalis,3.3
L4_18,Silaum silaus,3.3
L4_18,Trisetum flavescens,8.6
L4_18,Veronica chamaedrys,3.3
L4_18,Vicia cracca,1.7
L4_19,Agrostis capillaris,8.6
L4_19,Anthoxanthum odoratum,8.6
L4_19,Brachypodium pinnatum,8.6
L4_19,Bromus erectus,8.6
L4_19,Echium vulgare,3.3
L4_19,Festuca ovina,8.6
L4_19,Festuca rubra,8.6
L4_19,Filipendula vulgaris,3.3
L4_19,Galium verum,3.3
L4_19,Helictotrichon pubescens,8.6
L4_19,Hippocrepis comosa,1.7
L4_19,Hypochaeris radicata,3.3
L4_19,Leontodon hispidus,3.3
L4_19,Medicago falcata,1.7
L4_19,Medicago lupulina,1.7
L4_19,Peucedanum oreoselinum,3.3
L4_19,Pimpinella saxifraga,3.3
L4_19,Plantago media,6.6
L4_19,Rhinanthus alectorolophus,5
L4_19,Salvia pratensis,3.3
L4_20,Achillea millefolium,3.3
L4_20,Agrostis capillaris,8.6
L4_20,Briza media,8.6
L4_20,Bromus erectus,8.6
L4_20,Campanula glomerata,3.3
L4_20,Campanula rotundifolia,3.3
L4_20,Carex flacca,8.6
L4_20,Carlina vulgaris,3.3
L4_20,Clinopodium vulgare,3.3
L4_20,Festuca ovina,8.6
L4_20,Festuca pratensis,8.6
L4_20,Medicago falcata,1.7
L4_20,Onobrychis viciifolia,1.7
L4_20,Phleum pratense,8.6
L4_20,Pimpinella saxifraga,3.3
L4_20,Plantago media,6.6
L4_20,Rhinanthus alectorolophus,5
L4_20,Salvia pratensis,3.3
L4_20,Sanguisorba minor,3.3
L4_20,Trifolium montanum,1.7
L4_21,Anthoxanthum odoratum,8.6
L4_21,Anthyllis vulneraria,1.7
L4_21,Brachypodium pinnatum,8.6
L4_21,Bromus erectus,8.6
L4_21,Centaurea scabiosa,3.3
L4_21,Clinopodium vulgare,3.3
L4_21,Festuca ovina,8.6
L4_21,Festuca rubra,8.6
L4_21,Filipendula vulgaris,3.3
L4_21,Helictotrichon pubescens,8.6
L4_21,Hypericum perforatum,3.3
L4_21,Knautia arvensis,3.3
L4_21,Leontodon hispidus,3.3
L4_21,Medicago falcata,1.7
L4_21,Origanum vulgare,3.3
L4_21,Poa angustifolia,8.6
L4_21,Ranunculus bulbosus,3.3
L4_21,Rhinanthus minor,5
L4_21,Thymus praecox,3.3
L4_21,Trifolium montanum,1.7
L4_22,Agrostis capillaris,8.6
L4_22,Arrhenatherum elatius,8.6
L4_22,Centaurea scabiosa,3.3
L4_22,Cichorium intybus,3.3
L4_22,Dactylis glomerata,8.6
L4_22,Festuca pratensis,8.6
L4_22,Festuca rubra,8.6
L4_22,Galium mollugo,3.3
L4_22,Holcus lanatus,8.6
L4_22,Hypochaeris radicata,3.3
L4_22,Knautia arvensis,3.3
L4_22,Lathyrus pratensis,1.7
L4_22,Leucanthemum vulgare,3.3
L4_22,Poa compressa,8.6
L4_22,Rhinanthus minor,5
L4_22,Rumex acetosa,3.3
L4_22,Tragopogon pratensis,3.3
L4_22,Trifolium pratense,1.7
L4_22,Veronica chamaedrys,3.3
L4_22,Vicia cracca,1.7
L4_23,Achillea millefolium,3.3
L4_23,Alopecurus pratensis,8.6
L4_23,Arrhenatherum elatius,8.6
L4_23,Briza media,8.6
L4_23,Campanula rapunculoides,3.3
L4_23,Centaurea jacea,3.3
L4_23,Centaurea scabiosa,3.3
L4_23,Cirsium oleraceum,3.3
L4_23,Festuca rubra,8.6
L4_23,Holcus lanatus,8.6
L4_23,Leucanthemum vulgare,3.3
L4_23,Medicago lupulina,1.7
L4_23,Phleum pratense,8.6
L4_23,Plantago lanceolata,3.3
L4_23,Poa pratensis,8.6
L4_23,Ranunculus acris,3.3
L4_23,Rhinanthus minor,5
L4_23,Sanguisorba officinalis,3.3
L4_23,Trifolium pratense,1.7
L4_23,Vicia cracca,1.7
L4_24,Asperula cynanchica,3.3
L4_24,Briza media,8.6
L4_24,Bromus erectus,8.6
L4_24,Centaurea scabiosa,3.3
L4_24,Clinopodium vulgare,3.3
L4_24,Dianthus carthusianorum,3.3
L4_24,Festuca ovina,8.6
L4_24,Festuca pratensis,8.6
L4_24,Festuca rubra,8.6
L4_24,Helianthemum nummularium,3.3
L4_24,Lotus corniculatus,1.7
L4_24,Medicago lupulina,1.7
L4_24,Onobrychis viciifolia,1.7
L4_24,Origanum vulgare,3.3
L4_24,Peucedanum oreoselinum,3.3
L4_24,Phleum pratense,8.6
L4_24,Poa angustifolia,8.6
L4_24,Rhinanthus minor,5
L4_24,Sanguisorba minor,3.3
L4_24,Scabiosa columbaria,3.3
L5_01,Agrostis capillaris,8.6
L5_01,Anthyllis vulneraria,1.7
L5_01,Briza media,8.6
L5_01,Bromus erectus,8.6
L5_01,Centaurea scabiosa,3.3
L5_01,Echium vulgare,3.3
L5_01,Festuca ovina,8.6
L5_01,Festuca pratensis,8.6
L5_01,Galium verum,3.3
L5_01,Hippocrepis comosa,1.7
L5_01,Inula salicina,3.3
L5_01,Koeleria pyramidata,8.6
L5_01,Medicago lupulina,1.7
L5_01,Peucedanum oreoselinum,3.3
L5_01,Phleum pratense,8.6
L5_01,Pimpinella saxifraga,3.3
L5_01,Plantago media,6.6
L5_01,Ranunculus bulbosus,3.3
L5_01,Rhinanthus minor,5
L5_01,Scabiosa columbaria,3.3
L5_02,Ajuga reptans,3.3
L5_02,Alopecurus pratensis,8.6
L5_02,Anthoxanthum odoratum,8.6
L5_02,Arrhenatherum elatius,8.6
L5_02,Briza media,8.6
L5_02,Campanula rapunculoides,3.3
L5_02,Cichorium intybus,3.3
L5_02,Cynosurus cristatus,8.6
L5_02,Festuca pratensis,8.6
L5_02,Festuca rubra,8.6
L5_02,Lathyrus pratensis,1.7
L5_02,Leucanthemum vulgare,3.3
L5_02,Lotus corniculatus,1.7
L5_02,Pastinaca sativa,3.3
L5_02,Plantago lanceolata,3.3
L5_02,Ranunculus bulbosus,3.3
L5_02,Rhinanthus minor,5
L5_02,Sanguisorba officinalis,3.3
L5_02,Trifolium pratense,1.7
L5_02,Verbascum lychnitis,3.3
L5_03,Agrimonia eupatoria,3.3
L5_03,Agrostis capillaris,8.6
L5_03,Anthoxanthum odoratum,8.6
L5_03,Anthyllis vulneraria,1.7
L5_03,Bromus erectus,8.6
L5_03,Carex flacca,8.6
L5_03,Centaurea scabiosa,3.3
L5_03,Festuca pratensis,8.6
L5_03,Festuca rubra,8.6
L5_03,Galium verum,3.3
L5_03,Helictotrichon pubescens,8.6
L5_03,Hippocrepis comosa,1.7
L5_03,Hypochaeris radicata,3.3
L5_03,Inula salicina,3.3
L5_03,Knautia arvensis,3.3
L5_03,Leontodon hispidus,3.3
L5_03,Lotus corniculatus,1.7
L5_03,Plantago media,6.6
L5_03,Rhinanthus alectorolophus,5
L5_03,Sedum acre,3.3
L5_04,Achillea millefolium,3.3
L5_04,Arrhenatherum elatius,8.6
L5_04,Briza media,8.6
L5_04,Centaurea scabiosa,3.3
L5_04,Cirsium oleraceum,3.3
L5_04,Crepis biennis,3.3
L5_04,Festuca pratensis,8.6
L5_04,Festuca rubra,8.6
L5_04,Holcus lanatus,8.6
L5_04,Knautia arvensis,3.3
L5_04,Lotus corniculatus,1.7
L5_04,Medicago lupulina,1.7
L5_04,Poa compressa,8.6
L5_04,Prunella vulgaris,3.3
L5_04,Rhinanthus alectorolophus,5
L5_04,Sanguisorba minor,3.3
L5_04,Silaum silaus,3.3
L5_04,Trifolium pratense,1.7
L5_04,Trisetum flavescens,8.6
L5_04,Verbascum lychnitis,3.3
L5_05,Alopecurus pratensis,8.6
L5_05,Arrhenatherum elatius,8.6
L5_05,Briza media,8.6
L5_05,Cirsium oleraceum,3.3
L5_05,Crepis biennis,3.3
L5_05,Dactylis glomerata,8.6
L5_05,Daucus carota,3.3
L5_05,Festuca rubra,8.6
L5_05,Holcus lanatus,8.6
L5_05,Hypochaeris radicata,3.3
L5_05,Knautia arvensis,3.3
L5_05,Lathyrus pratensis,1.7
L5_05,Origanum vulgare,3.3
L5_05,Pimpinella major,3.3
L5_05,Poa pratensis,8.6
L5_05,Rhinanthus minor,5
L5_05,Rumex acetosa,3.3
L5_05,Trifolium pratense,1.7
L5_05,Veronica chamaedrys,3.3
L5_05,Vicia cracca,1.7
L5_06,Agrimonia eupatoria,3.3
L5_06,Asperula cynanchica,3.3
L5_06,Brachypodium pinnatum,8.6
L5_06,Briza media,8.6
L5_06,Bromus erectus,8.6
L5_06,Campanula glomerata,3.3
L5_06,Centaurea stoebe,3.3
L5_06,Dianthus carthusianorum,3.3
L5_06,Festuca ovina,8.6
L5_06,Helictotrichon pubescens,8.6
L5_06,Koeleria pyramidata,8.6
L5_06,Medicago falcata,1.7
L5_06,Medicago lupulina,1.7
L5_06,Onobrychis viciifolia,1.7
L5_06,Poa angustifolia,8.6
L5_06,Prunella grandiflora,3.3
L5_06,Rhinanthus alectorolophus,5
L5_06,Sanguisorba minor,3.3
L5_06,Silene vulgaris,3.3
L5_06,Thymus praecox,3.3
L5_07,Agrostis capillaris,8.6
L5_07,Briza media,8.6
L5_07,Bromus erectus,8.6
L5_07,Carlina vulgaris,3.3
L5_07,Centaurea scabiosa,3.3
L5_07,Festuca ovina,8.6
L5_07,Festuca pratensis,8.6
L5_07,Helianthemum nummularium,3.3
L5_07,Knautia arvensis,3.3
L5_07,Leontodon hispidus,3.3
L5_07,Lotus corniculatus,1.7
L5_07,Medicago falcata,1.7
L5_07,Onobrychis viciifolia,1.7
L5_07,Origanum vulgare,3.3
L5_07,Peucedanum oreoselinum,3.3
L5_07,Phleum pratense,8.6
L5_07,Poa angustifolia,8.6
L5_07,Ranunculus bulbosus,3.3
L5_07,Rhinanthus minor,5
L5_07,Scabiosa columbaria,3.3
L5_08,Achillea millefolium,3.3
L5_08,Agrostis capillaris,8.6
L5_08,Anthoxanthum odoratum,8.6
L5_08,Arrhenatherum elatius,8.6
L5_08,Centaurea scabiosa,3.3
L5_08,Cerastium fontanum ssp vulgare,3.3
L5_08,Geranium pratense,3.3
L5_08,Holcus lanatus,8.6
L5_08,Hypochaeris radicata,3.3
L5_08,Lathyrus pratensis,1.7
L5_08,Phleum pratense,8.6
L5_08,Poa compressa,8.6
L5_08,Rhinanthus alectorolophus,5
L5_08,Sanguisorba minor,3.3
L5_08,Sanguisorba officinalis,3.3
L5_08,Silene flos-cuculi,3.3
L5_08,Silene latifolia ssp alba,3.3
L5_08,Trifolium pratense,1.7
L5_08,Trisetum flavescens,8.6
L5_08,Vicia cracca,1.7
L5_09,Alopecurus pratensis,8.6
L5_09,Anthoxanthum odoratum,8.6
L5_09,Arrhenatherum elatius,8.6
L5_09,Briza media,8.6
L5_09,Campanula glomerata,3.3
L5_09,Cichorium intybus,3.3
L5_09,Dactylis glomerata,8.6
L5_09,Festuca rubra,8.6
L5_09,Hypochaeris radicata,3.3
L5_09,Lotus corniculatus,1.7
L5_09,Medicago lupulina,1.7
L5_09,Origanum vulgare,3.3
L5_09,Pastinaca sativa,3.3
L5_09,Pimpinella major,3.3
L5_09,Plantago lanceolata,3.3
L5_09,Poa pratensis,8.6
L5_09,Rhinanthus minor,5
L5_09,Salvia pratensis,3.3
L5_09,Silaum silaus,3.3
L5_09,Vicia cracca,1.7
L5_10,Anthoxanthum odoratum,8.6
L5_10,Anthyllis vulneraria,1.7
L5_10,Arabis hirsuta,3.3
L5_10,Asperula cynanchica,3.3
L5_10,Brachypodium pinnatum,8.6
L5_10,Bromus erectus,8.6
L5_10,Buphthalmum salicifolium,3.3
L5_10,Carex flacca,8.6
L5_10,Clinopodium vulgare,3.3
L5_10,Festuca ovina,8.6
L5_10,Helictotrichon pubescens,8.6
L5_10,Hypericum perforatum,3.3
L5_10,Koeleria pyramidata,8.6
L5_10,Leucanthemum vulgare,3.3
L5_10,Lotus corniculatus,1.7
L5_10,Medicago lupulina,1.7
L5_10,Origanum vulgare,3.3
L5_10,Rhinanthus alectorolophus,5
L5_10,Salvia pratensis,3.3
L5_10,Thymus praecox,3.3
L5_11,Achillea millefolium,3.3
L5_11,Anthericum ramosum,3.3
L5_11,Anthyllis vulneraria,1.7
L5_11,Brachypodium pinnatum,8.6
L5_11,Bromus erectus,8.6
L5_11,Campanula glomerata,3.3
L5_11,Campanula rotundifolia,3.3
L5_11,Carex flacca,8.6
L5_11,Festuca rubra,8.6
L5_11,Filipendula vulgaris,3.3
L5_11,Helictotrichon pubescens,8.6
L5_11,Koeleria pyramidata,8.6
L5_11,Leucanthemum vulgare,3.3
L5_11,Medicago lupulina,1.7
L5_11,Origanum vulgare,3.3
L5_11,Poa angustifolia,8.6
L5_11,Rhinanthus minor,5
L5_11,Salvia pratensis,3.3
L5_11,Sedum acre,3.3
L5_11,Trifolium montanum,1.7
L5_12,Achillea millefolium,3.3
L5_12,Agrostis capillaris,8.6
L5_12,Arrhenatherum elatius,8.6
L5_12,Cerastium fontanum ssp vulgare,3.3
L5_12,Crepis biennis,3.3
L5_12,Dactylis glomerata,8.6
L5_12,Festuca rubra,8.6
L5_12,Holcus lanatus,8.6
L5_12,Lathyrus pratensis,1.7
L5_12,Leucanthemum vulgare,3.3
L5_12,Medicago lupulina,1.7
L5_12,Poa compressa,8.6
L5_12,Rhinanthus alectorolophus,5
L5_12,Rumex acetosa,3.3
L5_12,Silene flos-cuculi,3.3
L5_12,Tragopogon pratensis,3.3
L5_12,Trisetum flavescens,8.6
L5_12,Verbascum lychnitis,3.3
L5_12,Veronica chamaedrys,3.3
L5_12,Vicia cracca,1.7
L5_13,Achillea millefolium,3.3
L5_13,Agrostis capillaris,8.6
L5_13,Anthoxanthum odoratum,8.6
L5_13,Arrhenatherum elatius,8.6
L5_13,Campanula patula,3.3
L5_13,Centaurea jacea,3.3
L5_13,Centaurea scabiosa,3.3
L5_13,Dactylis glomerata,8.6
L5_13,Festuca rubra,8.6
L5_13,Galium mollugo,3.3
L5_13,Knautia arvensis,3.3
L5_13,Lotus corniculatus,1.7
L5_13,Medicago lupulina,1.7
L5_13,Phleum pratense,8.6
L5_13,Poa pratensis,8.6
L5_13,Prunella vulgaris,3.3
L5_13,Ranunculus acris,3.3
L5_13,Rhinanthus alectorolophus,5
L5_13,Sanguisorba officinalis,3.3
L5_13,Vicia cracca,1.7
L5_14,Agrostis capillaris,8.6
L5_14,Brachypodium pinnatum,8.6
L5_14,Briza media,8.6
L5_14,Bromus erectus,8.6
L5_14,Campanula glomerata,3.3
L5_14,Carex flacca,8.6
L5_14,Carlina vulgaris,3.3
L5_14,Centaurea stoebe,3.3
L5_14,Clinopodium vulgare,3.3
L5_14,Echium vulgare,3.3
L5_14,Festuca rubra,8.6
L5_14,Hippocrepis comosa,1.7
L5_14,Leucanthemum vulgare,3.3
L5_14,Lotus corniculatus,1.7
L5_14,Onobrychis viciifolia,1.7
L5_14,Phleum pratense,8.6
L5_14,Rhinanthus alectorolophus,5
L5_14,Salvia pratensis,3.3
L5_14,Sanguisorba minor,3.3
L5_14,Silene vulgaris,3.3
L5_15,Anthoxanthum odoratum,8.6
L5_15,Bromus erectus,8.6
L5_15,Campanula rotundifolia,3.3
L5_15,Festuca ovina,8.6
L5_15,Festuca pratensis,8.6
L5_15,Filipendula vulgaris,3.3
L5_15,Helictotrichon pubescens,8.6
L5_15,Hippocrepis comosa,1.7
L5_15,Hypericum perforatum,3.3
L5_15,Inula salicina,3.3
L5_15,Koeleria pyramidata,8.6
L5_15,Medicago falcata,1.7
L5_15,Origanum vulgare,3.3
L5_15,Poa angustifolia,8.6
L5_15,Potentilla recta,3.3
L5_15,Prunella grandiflora,3.3
L5_15,Ranunculus bulbosus,3.3
L5_15,Rhinanthus alectorolophus,5
L5_15,Silene vulgaris,3.3
L5_15,Trifolium montanum,1.7
L5_16,Agrostis capillaris,8.6
L5_16,Anthoxanthum odoratum,8.6
L5_16,Arrhenatherum elatius,8.6
L5_16,Campanula patula,3.3
L5_16,Centaurea scabiosa,3.3
L5_16,Cichorium intybus,3.3
L5_16,Dactylis glomerata,8.6
L5_16,Galium mollugo,3.3
L5_16,Holcus lanatus,8.6
L5_16,Leucanthemum vulgare,3.3
L5_16,Lotus corniculatus,1.7
L5_16,Medicago lupulina,1.7
L5_16,Origanum vulgare,3.3
L5_16,Poa compressa,8.6
L5_16,Ranunculus acris,3.3
L5_16,Ranunculus bulbosus,3.3
L5_16,Rhinanthus minor,5
L5_16,Trifolium pratense,1.7
L5_16,Trisetum flavescens,8.6
L5_16,Veronica chamaedrys,3.3
L5_17,Agrostis capillaris,8.6
L5_17,Alopecurus pratensis,8.6
