plot,name,seeded
L2_12,Galium_mollugo,3.3
L2_12,Holcus_lanatus,8.6
L2_12,Lathyrus_pratensis,1.7
L2_12,Leucanthemum_vulgare,3.3
L2_12,Phleum_pratense,8.6
L2_12,Poa_compressa,8.6
L2_12,Rhinanthus_alectorolophus,5
L2_12,Rumex_acetosa,3.3
L2_12,Sanguisorba_officinalis,3.3
L2_12,Tragopogon_pratensis,3.3
L2_12,Trifolium_pratense,1.7
L2_12,Trisetum_flavescens,8.6
L2_12,Vicia_cracca,1.7
L2_13,Agrostis_capillaris,8.6
L2_13,Alopecurus_pratensis,8.6
L2_13,Arrhenatherum_elatius,8.6
L2_13,Briza_media,8.6
L2_13,Campanula_glomerata,3.3
L2_13,Centaurea_jacea,3.3
L2_13,Cichorium_intybus,3.3
L2_13,Cirsium_oleraceum,3.3
L2_13,Holcus_lanatus,8.6
L2_13,Hypochaeris_radicata,3.3
L2_13,Lathyrus_pratensis,1.7
L2_13,Lotus_corniculatus,1.7
L2_13,Phleum_pratense,8.6
L2_13,Plantago_lanceolata,3.3
L2_13,Poa_pratensis,8.6
L2_13,Ranunculus_bulbosus,3.3
L2_13,Rhinanthus_alectorolophus,5
L2_13,Sanguisorba_officinalis,3.3
L2_13,Tragopogon_pratensis,3.3
L2_13,Vicia_cracca,1.7
L2_14,Achillea_millefolium,3.3
L2_14,Agrostis_capillaris,8.6
L2_14,Anthoxanthum_odoratum,8.6
L2_14,Bromus_erectus,8.6
L2_14,Buphthalmum_salicifolium,3.3
L2_14,Carlina_vulgaris,3.3
L2_14,Dianthus_carthusianorum,3.3
L2_14,Echium_vulgare,3.3
L2_14,Festuca_ovina,8.6
L2_14,Festuca_pratensis,8.6
L2_14,Festuca_rubra,8.6
L2_14,Galium_verum,3.3
L2_14,Hypochaeris_radicata,3.3
L2_14,Medicago_falcata,1.7
L2_14,Medicago_lupulina,1.7
L2_14,Onobrychis_viciifolia,1.7
L2_14,Phleum_pratense,8.6
L2_14,Pimpinella_saxifraga,3.3
L2_14,Plantago_media,6.6
L2_14,Rhinanthus_minor,5
L2_15,Agrostis_capillaris,8.6
L2_15,Asperula_cynanchica,3.3
L2_15,Brachypodium_pinnatum,8.6
L2_15,Briza_media,8.6
L2_15,Bromus_erectus,8.6
L2_15,Buphthalmum_salicifolium,3.3
L2_15,Carex_flacca,8.6
L2_15,Centaurea_scabiosa,3.3
L2_15,Festuca_ovina,8.6
L2_15,Filipendula_vulgaris,3.3
L2_15,Helianthemum_nummularium,3.3
L2_15,Helictotrichon_pubescens,8.6
L2_15,Hypericum_perforatum,3.3
L2_15,Medicago_falcata,1.7
L2_15,Medicago_lupulina,1.7
L2_15,Onobrychis_viciifolia,1.7
L2_15,Rhinanthus_alectorolophus,5
L2_15,Sanguisorba_minor,3.3
L2_15,Silene_vulgaris,3.3
L2_15,Thymus_praecox,3.3
L2_16,Achillea_millefolium,3.3
L2_16,Agrostis_capillaris,8.6
L2_16,Anthoxanthum_odoratum,8.6
L2_16,Arrhenatherum_elatius,8.6
L2_16,Briza_media,8.6
L2_16,Cirsium_oleraceum,3.3
L2_16,Daucus_carota,3.3
L2_16,Knautia_arvensis,3.3
L2_16,Leucanthemum_vulgare,3.3
L2_16,Lotus_corniculatus,1.7
L2_16,Medicago_lupulina,1.7
L2_16,Phleum_pratense,8.6
L2_16,Plantago_lanceolata,3.3
L2_16,Poa_pratensis,8.6
L2_16,Prunella_vulgaris,3.3
L2_16,Ranunculus_bulbosus,3.3
L2_16,Rhinanthus_minor,5
L2_16,Trisetum_flavescens,8.6
L2_16,Verbascum_lychnitis,3.3
L2_16,Vicia_cracca,1.7
L2_17,Asperula_cynanchica,3.3
L2_17,Brachypodium_pinnatum,8.6
L2_17,Bromus_erectus,8.6
L2_17,Buphthalmum_salicifolium,3.3
L2_17,Carex_flacca,8.6
L2_17,Echium_vulgare,3.3
L2_17,Festuca_pratensis,8.6
L2_17,Festuca_rubra,8.6
L2_17,Galium_verum,3.3
L2_17,Helianthemum_nummularium,3.3
L2_17,Knautia_arvensis,3.3
L2_17,Koeleria_pyramidata,8.6
L2_17,Lotus_corniculatus,1.7
L2_17,Medicago_lupulina,1.7
L2_17,Onobrychis_viciifolia,1.7
L2_17,Origanum_vulgare,3.3
L2_17,Poa_angustifolia,8.6
L2_17,Prunella_grandiflora,3.3
L2_17,Rhinanthus_alectorolophus,5
L2_17,Scabiosa_columbaria,3.3
L2_18,Achillea_millefolium,3.3
L2_18,Agrostis_capillaris,8.6
L2_18,Ajuga_reptans,3.3
L2_18,Arrhenatherum_elatius,8.6
L2_18,Briza_media,8.6
L2_18,Cichorium_intybus,3.3
L2_18,Festuca_pratensis,8.6
L2_18,Geranium_pratense,3.3
L2_18,Holcus_lanatus,8.6
L2_18,Lathyrus_pratensis,1.7
L2_18,Leucanthemum_vulgare,3.3
L2_18,Pimpinella_major,3.3
L2_18,Poa_compressa,8.6
L2_18,Rhinanthus_minor,5
L2_18,Rumex_acetosa,3.3
L2_18,Salvia_pratensis,3.3
L2_18,Trifolium_pratense,1.7
L2_18,Trisetum_flavescens,8.6
L2_18,Verbascum_lychnitis,3.3
L2_18,Vicia_cracca,1.7
L2_19,Asperula_cynanchica,3.3
L2_19,Briza_media,8.6
L2_19,Bromus_erectus,8.6
L2_19,Clinopodium_vulgare,3.3
L2_19,Dianthus_carthusianorum,3.3
L2_19,Festuca_pratensis,8.6
L2_19,Festuca_rubra,8.6
L2_19,Galium_verum,3.3
L2_19,Helictotrichon_pubescens,8.6
L2_19,Hypericum_perforatum,3.3
L2_19,Inula_salicina,3.3
L2_19,Koeleria_pyramidata,8.6
L2_19,Lotus_corniculatus,1.7
L2_19,Onobrychis_viciifolia,1.7
L2_19,Origanum_vulgare,3.3
L2_19,Peucedanum_oreoselinum,3.3
L2_19,Poa_angustifolia,8.6
L2_19,Rhinanthus_alectorolophus,5
L2_19,Sanguisorba_minor,3.3
L2_19,Trifolium_montanum,1.7
L2_20,Arrhenatherum_elatius,8.6
L2_20,Briza_media,8.6
L2_20,Centaurea_scabiosa,3.3
L2_20,Cerastium_fontanum_ssp_vulgare,3.3
L2_20,Cichorium_intybus,3.3
L2_20,Cynosurus_cristatus,8.6
L2_20,Dactylis_glomerata,8.6
L2_20,Festuca_rubra,8.6
L2_20,Geranium_pratense,3.3
L2_20,Holcus_lanatus,8.6
L2_20,Lathyrus_pratensis,1.7
L2_20,Lotus_corniculatus,1.7
L2_20,Rhinanthus_minor,5
L2_20,Rumex_acetosa,3.3
L2_20,Silaum_silaus,3.3
L2_20,Silene_latifolia_ssp_alba,3.3
L2_20,Tragopogon_pratensis,3.3
L2_20,Trifolium_pratense,1.7
L2_20,Trisetum_flavescens,8.6
L2_20,Veronica_chamaedrys,3.3
L2_21,Ajuga_reptans,3.3
L2_21,Alopecurus_pratensis,8.6
L2_21,Arrhenatherum_elatius,8.6
L2_21,Briza_media,8.6
L2_21,Campanula_rapunculoides,3.3
L2_21,Centaurea_scabiosa,3.3
L2_21,Crepis_biennis,3.3
L2_21,Dactylis_glomerata,8.6
L2_21,Festuca_rubra,8.6
L2_21,Geranium_pratense,3.3
L2_21,Holcus_lanatus,8.6
L2_21,Medicago_lupulina,1.7
L2_21,Poa_pratensis,8.6
L2_21,Ranunculus_acris,3.3
L2_21,Rhinanthus_alectorolophus,5
L2_21,Sanguisorba_minor,3.3
L2_21,Sanguisorba_officinalis,3.3
L2_21,Silene_flos-cuculi,3.3
L2_21,Trifolium_pratense,1.7
L2_21,Vicia_cracca,1.7
L2_22,Agrostis_capillaris,8.6
L2_22,Ajuga_reptans,3.3
L2_22,Arrhenatherum_elatius,8.6
L2_22,Briza_media,8.6
L2_22,Centaurea_scabiosa,3.3
L2_22,Cynosurus_cristatus,8.6
L2_22,Dactylis_glomerata,8.6
L2_22,Holcus_lanatus,8.6
L2_22,Hypochaeris_radicata,3.3
L2_22,Lathyrus_pratensis,1.7
L2_22,Lotus_corniculatus,1.7
L2_22,Pastinaca_sativa,3.3
L2_22,Phleum_pratense,8.6
L2_22,Pimpinella_major,3.3
L2_22,Rhinanthus_alectorolophus,5
L2_22,Salvia_pratensis,3.3
L2_22,Sanguisorba_minor,3.3
L2_22,Silene_flos-cuculi,3.3
L2_22,Trifolium_pratense,1.7
L2_22,Veronica_chamaedrys,3.3
L2_23,Agrimonia_eupatoria,3.3
L2_23,Agrostis_capillaris,8.6
L2_23,Arabis_hirsuta,3.3
L2_23,Brachypodium_pinnatum,8.6
L2_23,Bromus_erectus,8.6
L2_23,Campanula_glomerata,3.3
L2_23,Campanula_rotundifolia,3.3
L2_23,Carex_flacca,8.6
L2_23,Centaurea_stoebe,3.3
L2_23,Festuca_ovina,8.6
L2_23,Hippocrepis_comosa,1.7
L2_23,Koeleria_pyramidata,8.6
L2_23,Lotus_corniculatus,1.7
L2_23,Origanum_vulgare,3.3
L2_23,Phleum_pratense,8.6
L2_23,Prunella_grandiflora,3.3
L2_23,Rhinanthus_alectorolophus,5
L2_23,Silene_vulgaris,3.3
L2_23,Thymus_praecox,3.3
L2_23,Trifolium_montanum,1.7
L2_24,Achillea_millefolium,3.3
L2_24,Agrostis_capillaris,8.6
L2_24,Anthericum_ramosum,3.3
L2_24,Bromus_erectus,8.6
L2_24,Campanula_glomerata,3.3
L2_24,Centaurea_stoebe,3.3
L2_24,Festuca_ovina,8.6
L2_24,Festuca_rubra,8.6
L2_24,Helictotrichon_pubescens,8.6
L2_24,Leucanthemum_vulgare,3.3
L2_24,Lotus_corniculatus,1.7
L2_24,Onobrychis_viciifolia,1.7
L2_24,Phleum_pratense,8.6
L2_24,Pimpinella_saxifraga,3.3
L2_24,Poa_angustifolia,8.6
L2_24,Potentilla_recta,3.3
L2_24,Rhinanthus_minor,5
L2_24,Salvia_pratensis,3.3
L2_24,Sedum_acre,3.3
L2_24,Trifolium_montanum,1.7
L3_01,Agrostis_capillaris,8.6
L3_01,Arrhenatherum_elatius,8.6
L3_01,Briza_media,8.6
L3_01,Campanula_rapunculoides,3.3
L3_01,Cirsium_oleraceum,3.3
L3_01,Crepis_biennis,3.3
L3_01,Dactylis_glomerata,8.6
L3_01,Holcus_lanatus,8.6
L3_01,Lathyrus_pratensis,1.7
L3_01,Leucanthemum_vulgare,3.3
L3_01,Medicago_lupulina,1.7
L3_01,Plantago_lanceolata,3.3
L3_01,Poa_compressa,8.6
L3_01,Rhinanthus_alectorolophus,5
L3_01,Rumex_acetosa,3.3
L3_01,Sanguisorba_minor,3.3
L3_01,Sanguisorba_officinalis,3.3
L3_01,Silene_flos-cuculi,3.3
L3_01,Trifolium_pratense,1.7
L3_01,Trisetum_flavescens,8.6
L3_02,Agrimonia_eupatoria,3.3
L3_02,Agrostis_capillaris,8.6
L3_02,Briza_media,8.6
L3_02,Bromus_erectus,8.6
L3_02,Echium_vulgare,3.3
L3_02,Festuca_ovina,8.6
L3_02,Festuca_pratensis,8.6
L3_02,Galium_verum,3.3
L3_02,Hippocrepis_comosa,1.7
L3_02,Hypericum_perforatum,3.3
L3_02,Inula_salicina,3.3
L3_02,Leucanthemum_vulgare,3.3
L3_02,Lotus_corniculatus,1.7
L3_02,Phleum_pratense,8.6
L3_02,Plantago_media,6.6
L3_02,Poa_angustifolia,8.6
L3_02,Prunella_grandiflora,3.3
L3_02,Rhinanthus_alectorolophus,5
L3_02,Silene_vulgaris,3.3
L3_02,Trifolium_montanum,1.7
L3_03,Ajuga_reptans,3.3
L3_03,Arrhenatherum_elatius,8.6
L3_03,Briza_media,8.6
L3_03,Campanula_patula,3.3
L3_03,Centaurea_jacea,3.3
L3_03,Crepis_biennis,3.3
L3_03,Dactylis_glomerata,8.6
L3_03,Daucus_carota,3.3
L3_03,Festuca_rubra,8.6
L3_03,Geranium_pratense,3.3
L3_03,Holcus_lanatus,8.6
L3_03,Lotus_corniculatus,1.7
L3_03,Poa_pratensis,8.6
L3_03,Ranunculus_acris,3.3
L3_03,Rhinanthus_minor,5
L3_03,Salvia_pratensis,3.3
L3_03,Tragopogon_pratensis,3.3
L3_03,Trifolium_pratense,1.7
L3_03,Trisetum_flavescens,8.6
L3_03,Vicia_cracca,1.7
L3_04,Anthoxanthum_odoratum,8.6
L3_04,Briza_media,8.6
L3_04,Bromus_erectus,8.6
L3_04,Campanula_glomerata,3.3
L3_04,Campanula_rotundifolia,3.3
L3_04,Carlina_vulgaris,3.3
L3_04,Centaurea_stoebe,3.3
L3_04,Dianthus_carthusianorum,3.3
L3_04,Festuca_pratensis,8.6
L3_04,Helictotrichon_pubescens,8.6
L3_04,Hypochaeris_radicata,3.3
L3_04,Koeleria_pyramidata,8.6
L3_04,Lotus_corniculatus,1.7
L3_04,Medicago_lupulina,1.7
L3_04,Onobrychis_viciifolia,1.7
L3_04,Origanum_vulgare,3.3
L3_04,Poa_angustifolia,8.6
L3_04,Rhinanthus_minor,5
L3_04,Sanguisorba_minor,3.3
L3_04,Thymus_praecox,3.3
L3_05,Achillea_millefolium,3.3
L3_05,Ajuga_reptans,3.3
L3_05,Alopecurus_pratensis,8.6
L3_05,Anthoxanthum_odoratum,8.6
L3_05,Arrhenatherum_elatius,8.6
L3_05,Cichorium_intybus,3.3
L3_05,Festuca_rubra,8.6
L3_05,Geranium_pratense,3.3
L3_05,Holcus_lanatus,8.6
L3_05,Lotus_corniculatus,1.7
L3_05,Medicago_lupulina,1.7
L3_05,Pastinaca_sativa,3.3
L3_05,Phleum_pratense,8.6
L3_05,Pimpinella_major,3.3
L3_05,Poa_compressa,8.6
L3_05,Ranunculus_bulbosus,3.3
L3_05,Rhinanthus_alectorolophus,5
L3_05,Trifolium_pratense,1.7
L3_05,Verbascum_lychnitis,3.3
L3_05,Veronica_chamaedrys,3.3
L3_06,Ajuga_reptans,3.3
L3_06,Arrhenatherum_elatius,8.6
L3_06,Briza_media,8.6
L3_06,Campanula_patula,3.3
L3_06,Crepis_biennis,3.3
L3_06,Dactylis_glomerata,8.6
L3_06,Daucus_carota,3.3
L3_06,Festuca_pratensis,8.6
L3_06,Festuca_rubra,8.6
L3_06,Galium_mollugo,3.3
L3_06,Holcus_lanatus,8.6
L3_06,Knautia_arvensis,3.3
L3_06,Lathyrus_pratensis,1.7
L3_06,Lotus_corniculatus,1.7
L3_06,Poa_pratensis,8.6
L3_06,Ranunculus_acris,3.3
L3_06,Rhinanthus_alectorolophus,5
L3_06,Tragopogon_pratensis,3.3
L3_06,Veronica_chamaedrys,3.3
L3_06,Vicia_cracca,1.7
L3_07,Achillea_millefolium,3.3
L3_07,Anthericum_ramosum,3.3
L3_07,Anthoxanthum_odoratum,8.6
L3_07,Anthyllis_vulneraria,1.7
L3_07,Arabis_hirsuta,3.3
L3_07,Bromus_erectus,8.6
L3_07,Carex_flacca,8.6
L3_07,Clinopodium_vulgare,3.3
L3_07,Festuca_rubra,8.6
L3_07,Filipendula_vulgaris,3.3
L3_07,Helictotrichon_pubescens,8.6
L3_07,Hypericum_perforatum,3.3
L3_07,Koeleria_pyramidata,8.6
L3_07,Leucanthemum_vulgare,3.3
L3_07,Medicago_falcata,1.7
L3_07,Medicago_lupulina,1.7
L3_07,Phleum_pratense,8.6
L3_07,Pimpinella_saxifraga,3.3
L3_07,Rhinanthus_minor,5
L3_07,Salvia_pratensis,3.3
L3_08,Achillea_millefolium,3.3
L3_08,Agrimonia_eupatoria,3.3
L3_08,Agrostis_capillaris,8.6
L3_08,Brachypodium_pinnatum,8.6
L3_08,Briza_media,8.6
L3_08,Bromus_erectus,8.6
L3_08,Campanula_glomerata,3.3
L3_08,Clinopodium_vulgare,3.3
L3_08,Festuca_rubra,8.6
L3_08,Helictotrichon_pubescens,8.6
L3_08,Inula_salicina,3.3
L3_08,Leucanthemum_vulgare,3.3
L3_08,Medicago_lupulina,1.7
L3_08,Onobrychis_viciifolia,1.7
L3_08,Poa_angustifolia,8.6
L3_08,Rhinanthus_minor,5
L3_08,Sanguisorba_minor,3.3
L3_08,Sedum_acre,3.3
L3_08,Silene_vulgaris,3.3
L3_08,Trifolium_montanum,1.7
L3_09,Agrostis_capillaris,8.6
L3_09,Anthyllis_vulneraria,1.7
L3_09,Asperula_cynanchica,3.3
L3_09,Brachypodium_pinnatum,8.6
L3_09,Briza_media,8.6
L3_09,Bromus_erectus,8.6
L3_09,Buphthalmum_salicifolium,3.3
L3_09,Carex_flacca,8.6
L3_09,Centaurea_scabiosa,3.3
L3_09,Festuca_ovina,8.6
L3_09,Knautia_arvensis,3.3
L3_09,Leontodon_hispidus,3.3
L3_09,Medicago_falcata,1.7
L3_09,Medicago_lupulina,1.7
L3_09,Peucedanum_oreoselinum,3.3
L3_09,Phleum_pratense,8.6
L3_09,Plantago_media,6.6
L3_09,Ranunculus_bulbosus,3.3
L3_09,Rhinanthus_minor,5
L3_09,Sedum_acre,3.3
L3_10,Agrostis_capillaris,8.6
L3_10,Alopecurus_pratensis,8.6
L3_10,Arrhenatherum_elatius,8.6
L3_10,Campanula_rapunculoides,3.3
L3_10,Cichorium_intybus,3.3
L3_10,Cynosurus_cristatus,8.6
L3_10,Daucus_carota,3.3
L3_10,Festuca_rubra,8.6
L3_10,Holcus_lanatus,8.6
L3_10,Medicago_lupulina,1.7
L3_10,Origanum_vulgare,3.3
L3_10,Phleum_pratense,8.6
L3_10,Prunella_vulgaris,3.3
L3_10,Rhinanthus_minor,5
L3_10,Rumex_acetosa,3.3
L3_10,Sanguisorba_officinalis,3.3
L3_10,Silene_flos-cuculi,3.3
L3_10,Trifolium_pratense,1.7
L3_10,Verbascum_lychnitis,3.3
L3_10,Vicia_cracca,1.7
L3_11,Anthericum_ramosum,3.3
L3_11,Anthoxanthum_odoratum,8.6
L3_11,Brachypodium_pinnatum,8.6
L3_11,Bromus_erectus,8.6
L3_11,Carex_flacca,8.6
L3_11,Centaurea_stoebe,3.3
L3_11,Clinopodium_vulgare,3.3
L3_11,Festuca_ovina,8.6
L3_11,Festuca_pratensis,8.6
L3_11,Helianthemum_nummularium,3.3
L3_11,Hippocrepis_comosa,1.7
L3_11,Inula_salicina,3.3
L3_11,Koeleria_pyramidata,8.6
L3_11,Lotus_corniculatus,1.7
L3_11,Onobrychis_viciifolia,1.7
L3_11,Peucedanum_oreoselinum,3.3
L3_11,Rhinanthus_alectorolophus,5
L3_11,Sanguisorba_minor,3.3
L3_11,Scabiosa_columbaria,3.3
L3_11,Thymus_praecox,3.3
L3_12,Achillea_millefolium,3.3
L3_12,Agrostis_capillaris,8.6
L3_12,Alopecurus_pratensis,8.6
L3_12,Arrhenatherum_elatius,8.6
L3_12,Briza_media,8.6
L3_12,Centaurea_scabiosa,3.3
L3_12,Cirsium_oleraceum,3.3
L3_12,Galium_mollugo,3.3
L3_12,Holcus_lanatus,8.6
L3_12,Hypochaeris_radicata,3.3
L3_12,Knautia_arvensis,3.3
L3_12,Lotus_corniculatus,1.7
L3_12,Pimpinella_major,3.3
L3_12,Poa_compressa,8.6
L3_12,Prunella_vulgaris,3.3
L3_12,Rhinanthus_minor,5
L3_12,Salvia_pratensis,3.3
L3_12,Trifolium_pratense,1.7
L3_12,Trisetum_flavescens,8.6
L3_12,Vicia_cracca,1.7
L3_13,Anthoxanthum_odoratum,8.6
L3_13,Arrhenatherum_elatius,8.6
L3_13,Briza_media,8.6
L3_13,Campanula_glomerata,3.3
L3_13,Centaurea_scabiosa,3.3
L3_13,Crepis_biennis,3.3
L3_13,Cynosurus_cristatus,8.6
L3_13,Dactylis_glomerata,8.6
L3_13,Daucus_carota,3.3
L3_13,Festuca_pratensis,8.6
L3_13,Galium_mollugo,3.3
L3_13,Holcus_lanatus,8.6
L3_13,Lathyrus_pratensis,1.7
L3_13,Medicago_lupulina,1.7
L3_13,Origanum_vulgare,3.3
L3_13,Prunella_vulgaris,3.3
L3_13,Ranunculus_acris,3.3
L3_13,Rhinanthus_alectorolophus,5
L3_13,Silaum_silaus,3.3
L3_13,Vicia_cracca,1.7
L3_14,Agrostis_capillaris,8.6
L3_14,Arabis_hirsuta,3.3
L3_14,Brachypodium_pinnatum,8.6
L3_14,Briza_media,8.6
L3_14,Bromus_erectus,8.6
L3_14,Campanula_rotundifolia,3.3
L3_14,Carex_flacca,8.6
L3_14,Carlina_vulgaris,3.3
L3_14,Filipendula_vulgaris,3.3
L3_14,Helianthemum_nummularium,3.3
L3_14,Helictotrichon_pubescens,8.6
L3_14,Hypericum_perforatum,3.3
L3_14,Medicago_lupulina,1.7
L3_14,Onobrychis_viciifolia,1.7
L3_14,Poa_angustifolia,8.6
L3_14,Potentilla_recta,3.3
L3_14,Ranunculus_bulbosus,3.3
L3_14,Rhinanthus_alectorolophus,5
L3_14,Thymus_praecox,3.3
L3_14,Trifolium_montanum,1.7
L3_15,Alopecurus_pratensis,8.6
L3_15,Anthoxanthum_odoratum,8.6
L3_15,Arrhenatherum_elatius,8.6
L3_15,Briza_media,8.6
L3_15,Centaurea_scabiosa,3.3
L3_15,Cerastium_fontanum_ssp_vulgare,3.3
L3_15,Cynosurus_cristatus,8.6
L3_15,Festuca_pratensis,8.6
L3_15,Festuca_rubra,8.6
L3_15,Hypochaeris_radicata,3.3
L3_15,Lathyrus_pratensis,1.7
L3_15,Lotus_corniculatus,1.7
L3_15,Medicago_lupulina,1.7
L3_15,Pastinaca_sativa,3.3
L3_15,Pimpinella_major,3.3
L3_15,Rhinanthus_minor,5
L3_15,Sanguisorba_officinalis,3.3
L3_15,Silaum_silaus,3.3
L3_15,Silene_latifolia_ssp_alba,3.3
L3_15,Veronica_chamaedrys,3.3
L3_16,Agrostis_capillaris,8.6
L3_16,Anthericum_ramosum,3.3
L3_16,Anthyllis_vulneraria,1.7
L3_16,Brachypodium_pinnatum,8.6
L3_16,Bromus_erectus,8.6
L3_16,Buphthalmum_salicifolium,3.3
L3_16,Centaurea_scabiosa,3.3
L3_16,Centaurea_stoebe,3.3
L3_16,Festuca_ovina,8.6
L3_16,Festuca_rubra,8.6
L3_16,Galium_verum,3.3
L3_16,Knautia_arvensis,3.3
L3_16,Koeleria_pyramidata,8.6
L3_16,Lotus_corniculatus,1.7
L3_16,Medicago_lupulina,1.7
L3_16,Phleum_pratense,8.6
L3_16,Pimpinella_saxifraga,3.3
L3_16,Rhinanthus_alectorolophus,5
L3_16,Salvia_pratensis,3.3
L3_16,Silene_vulgaris,3.3
L3_17,Agrostis_capillaris,8.6
L3_17,Brachypodium_pinnatum,8.6
L3_17,Briza_media,8.6
L3_17,Bromus_erectus,8.6
L3_17,Carex_flacca,8.6
L3_17,Carlina_vulgaris,3.3
L3_17,Echium_vulgare,3.3
L3_17,Festuca_ovina,8.6
L3_17,Helianthemum_nummularium,3.3
L3_17,Hippocrepis_comosa,1.7
L3_17,Hypochaeris_radicata,3.3
L3_17,Lotus_corniculatus,1.7
L3_17,Medicago_falcata,1.7
L3_17,Phleum_pratense,8.6
L3_17,Pimpinella_saxifraga,3.3
L3_17,Potentilla_recta,3.3
L3_17,Prunella_grandiflora,3.3
L3_17,Ranunculus_bulbosus,3.3
L3_17,Rhinanthus_minor,5
L3_17,Scabiosa_columbaria,3.3
L3_18,Anthoxanthum_odoratum,8.6
L3_18,Anthyllis_vulneraria,1.7
L3_18,Asperula_cynanchica,3.3
L3_18,Brachypodium_pinnatum,8.6
L3_18,Bromus_erectus,8.6
L3_18,Buphthalmum_salicifolium,3.3
L3_18,Centaurea_scabiosa,3.3
L3_18,Dianthus_carthusianorum,3.3
L3_18,Festuca_rubra,8.6
L3_18,Hippocrepis_comosa,1.7
L3_18,Koeleria_pyramidata,8.6
L3_18,Leontodon_hispidus,3.3
L3_18,Leucanthemum_vulgare,3.3
L3_18,Origanum_vulgare,3.3
L3_18,Peucedanum_oreoselinum,3.3
L3_18,Phleum_pratense,8.6
L3_18,Poa_angustifolia,8.6
L3_18,Prunella_grandiflora,3.3
L3_18,Rhinanthus_alectorolophus,5
L3_18,Trifolium_montanum,1.7
L3_19,Agrostis_capillaris,8.6
L3_19,Alopecurus_pratensis,8.6
L3_19,Anthoxanthum_odoratum,8.6
L3_19,Arrhenatherum_elatius,8.6
L3_19,Centaurea_jacea,3.3
L3_19,Centaurea_scabiosa,3.3
L3_19,Festuca_pratensis,8.6
L3_19,Festuca_rubra,8.6
L3_19,Leucanthemum_vulgare,3.3
L3_19,Medicago_lupulina,1.7
L3_19,Origanum_vulgare,3.3
L3_19,Pastinaca_sativa,3.3
L3_19,Plantago_lanceolata,3.3
L3_19,Poa_compressa,8.6
L3_19,Rhinanthus_alectorolophus,5
L3_19,Rumex_acetosa,3.3
L3_19,Salvia_pratensis,3.3
L3_19,Silene_flos-cuculi,3.3
L3_19,Trifolium_pratense,1.7
L3_19,Vicia_cracca,1.7
L3_20,Achillea_millefolium,3.3
L3_20,Agrostis_capillaris,8.6
L3_20,Anthoxanthum_odoratum,8.6
L3_20,Arrhenatherum_elatius,8.6
L3_20,Campanula_glomerata,3.3
L3_20,Campanula_rapunculoides,3.3
L3_20,Cichorium_intybus,3.3
L3_20,Dactylis_glomerata,8.6
L3_20,Festuca_rubra,8.6
L3_20,Lathyrus_pratensis,1.7
L3_20,Leucanthemum_vulgare,3.3
L3_20,Phleum_pratense,8.6
L3_20,Plantago_lanceolata,3.3
L3_20,Poa_pratensis,8.6
L3_20,Ranunculus_bulbosus,3.3
L3_20,Rhinanthus_minor,5
L3_20,Sanguisorba_minor,3.3
L3_20,Trifolium_pratense,1.7
L3_20,Verbascum_lychnitis,3.3
L3_20,Vicia_cracca,1.7
L3_21,Achillea_millefolium,3.3
L3_21,Agrostis_capillaris,8.6
L3_21,Anthoxanthum_odoratum,8.6
L3_21,Arrhenatherum_elatius,8.6
L3_21,Briza_media,8.6
L3_21,Campanula_glomerata,3.3
L3_21,Cerastium_fontanum_ssp_vulgare,3.3
L3_21,Cirsium_oleraceum,3.3
L3_21,Cynosurus_cristatus,8.6
L3_21,Galium_mollugo,3.3
L3_21,Lathyrus_pratensis,1.7
L3_21,Lotus_corniculatus,1.7
L3_21,Medicago_lupulina,1.7
L3_21,Phleum_pratense,8.6
L3_21,Plantago_lanceolata,3.3
L3_21,Rhinanthus_alectorolophus,5
L3_21,Silaum_silaus,3.3
L3_21,Silene_latifolia_ssp_alba,3.3
L3_21,Trisetum_flavescens,8.6
L3_21,Veronica_chamaedrys,3.3
L3_22,Anthoxanthum_odoratum,8.6
L3_22,Arabis_hirsuta,3.3
L3_22,Bromus_erectus,8.6
L3_22,Carex_flacca,8.6
L3_22,Echium_vulgare,3.3
L3_22,Festuca_ovina,8.6
L3_22,Festuca_pratensis,8.6
L3_22,Helictotrichon_pubescens,8.6
L3_22,Hippocrepis_comosa,1.7
L3_22,Hypochaeris_radicata,3.3
L3_22,Knautia_arvensis,3.3
L3_22,Koeleria_pyramidata,8.6
L3_22,Leontodon_hispidus,3.3
L3_22,Medicago_falcata,1.7
L3_22,Onobrychis_viciifolia,1.7
L3_22,Origanum_vulgare,3.3
L3_22,Potentilla_recta,3.3
L3_22,Rhinanthus_minor,5
L3_22,Scabiosa_columbaria,3.3
L3_22,Sedum_acre,3.3
L3_23,Agrostis_capillaris,8.6
L3_23,Anthoxanthum_odoratum,8.6
L3_23,Arrhenatherum_elatius,8.6
L3_23,Cerastium_fontanum_ssp_vulgare,3.3
L3_23,Cichorium_intybus,3.3
L3_23,Crepis_biennis,3.3
L3_23,Festuca_rubra,8.6
L3_23,Geranium_pratense,3.3
L3_23,Knautia_arvensis,3.3
L3_23,Lathyrus_pratensis,1.7
L3_23,Lotus_corniculatus,1.7
L3_23,Medicago_lupulina,1.7
L3_23,Phleum_pratense,8.6
L3_23,Poa_pratensis,8.6
L3_23,Ranunculus_bulbosus,3.3
L3_23,Rhinanthus_minor,5
L3_23,Sanguisorba_minor,3.3
